GOTeDNA_ID,GOTeDNA_version,basisOfRecord,replicate,materialSampleID,eventID,recordedBy,target_gene,target_subfragment,scientificName,taxonID,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus,quantificationCycle,concentrationUnit,concentration,pcr_primer_lod,thresholdQuantificationCycle,baselineValue
11,,MaterialSample,3,BOF-23-62,11-BOF-23-62-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-62-3-Cmae,,,copies/L,727.5110213,3.09,,
11,,MaterialSample,1,BOF-23-63,11-BOF-23-63-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-63-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-63,11-BOF-23-63-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-63-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-63,11-BOF-23-63-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-63-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-70,11-BOF-23-70-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-70-1-Cmae,,,copies/L,22566.73652,3.09,,
11,,MaterialSample,2,BOF-23-70,11-BOF-23-70-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-70-2-Cmae,,,copies/L,24380.56983,3.09,,
11,,MaterialSample,3,BOF-23-70,11-BOF-23-70-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-70-3-Cmae,,,copies/L,24107.53024,3.09,,
11,,MaterialSample,1,BOF-23-71,11-BOF-23-71-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-71-1-Cmae,,,copies/L,857.957386,3.09,,
11,,MaterialSample,2,BOF-23-71,11-BOF-23-71-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-71-2-Cmae,,,copies/L,1001.097584,3.09,,
11,,MaterialSample,3,BOF-23-71,11-BOF-23-71-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-71-3-Cmae,,,copies/L,1505.129252,3.09,,
11,,MaterialSample,1,BOF-23-72,11-BOF-23-72-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-72-1-Cmae,,,copies/L,2360.014226,3.09,,
11,,MaterialSample,2,BOF-23-72,11-BOF-23-72-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-72-2-Cmae,,,copies/L,2916.731888,3.09,,
11,,MaterialSample,3,BOF-23-72,11-BOF-23-72-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-72-3-Cmae,,,copies/L,2848.969131,3.09,,
11,,MaterialSample,1,BOF-23-73,11-BOF-23-73-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-73-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-73,11-BOF-23-73-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-73-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-73,11-BOF-23-73-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-73-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-80,11-BOF-23-80-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-80-1-Cmae,,,copies/L,839.4139781,3.09,,
11,,MaterialSample,2,BOF-23-80,11-BOF-23-80-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-80-2-Cmae,,,copies/L,843.3727742,3.09,,
11,,MaterialSample,3,BOF-23-80,11-BOF-23-80-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-80-3-Cmae,,,copies/L,653.4305081,3.09,,
11,,MaterialSample,1,BOF-23-81,11-BOF-23-81-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-81-1-Cmae,,,copies/L,1071.808125,3.09,,
11,,MaterialSample,2,BOF-23-81,11-BOF-23-81-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-81-2-Cmae,,,copies/L,1201.228473,3.09,,
11,,MaterialSample,3,BOF-23-81,11-BOF-23-81-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-81-3-Cmae,,,copies/L,1401.262787,3.09,,
11,,MaterialSample,1,BOF-23-82,11-BOF-23-82-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-82-1-Cmae,,,copies/L,785.9877842,3.09,,
11,,MaterialSample,2,BOF-23-82,11-BOF-23-82-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-82-2-Cmae,,,copies/L,897.0369356,3.09,,
11,,MaterialSample,3,BOF-23-82,11-BOF-23-82-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-82-3-Cmae,,,copies/L,636.5453571,3.09,,
11,,MaterialSample,1,BOF-23-83,11-BOF-23-83-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-83-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-83,11-BOF-23-83-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-83-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-83,11-BOF-23-83-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-83-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-90,11-BOF-23-90-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-90-1-Cmae,,,copies/L,2276.366007,3.09,,
11,,MaterialSample,2,BOF-23-90,11-BOF-23-90-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-90-2-Cmae,,,copies/L,1340.65318,3.09,,
11,,MaterialSample,3,BOF-23-90,11-BOF-23-90-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-90-3-Cmae,,,copies/L,1598.263488,3.09,,
11,,MaterialSample,1,BOF-23-91,11-BOF-23-91-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-91-1-Cmae,,,copies/L,491.7759948,3.09,,
11,,MaterialSample,2,BOF-23-91,11-BOF-23-91-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-91-2-Cmae,,,copies/L,548.7878705,3.09,,
11,,MaterialSample,3,BOF-23-91,11-BOF-23-91-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-91-3-Cmae,,,copies/L,858.5832937,3.09,,
11,,MaterialSample,1,BOF-23-92,11-BOF-23-92-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-92-1-Cmae,,,copies/L,1601.865952,3.09,,
11,,MaterialSample,2,BOF-23-92,11-BOF-23-92-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-92-2-Cmae,,,copies/L,1466.680265,3.09,,
11,,MaterialSample,3,BOF-23-92,11-BOF-23-92-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-92-3-Cmae,,,copies/L,2299.554648,3.09,,
11,,MaterialSample,1,BOF-23-93,11-BOF-23-93-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-93-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-93,11-BOF-23-93-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-93-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-93,11-BOF-23-93-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-93-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-100,11-BOF-23-100-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-100-1-Cmae,,,copies/L,490.4219388,3.09,,
11,,MaterialSample,2,BOF-23-100,11-BOF-23-100-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-100-2-Cmae,,,copies/L,721.335299,3.09,,
11,,MaterialSample,3,BOF-23-100,11-BOF-23-100-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-100-3-Cmae,,,copies/L,663.0900077,3.09,,
11,,MaterialSample,1,BOF-23-101,11-BOF-23-101-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-101-1-Cmae,,,copies/L,554.3699292,3.09,,
11,,MaterialSample,2,BOF-23-101,11-BOF-23-101-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-101-2-Cmae,,,copies/L,445.6167349,3.09,,
11,,MaterialSample,3,BOF-23-101,11-BOF-23-101-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-101-3-Cmae,,,copies/L,676.8893701,3.09,,
11,,MaterialSample,1,BOF-23-102,11-BOF-23-102-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-102-1-Cmae,,,copies/L,1218.225317,3.09,,
11,,MaterialSample,2,BOF-23-102,11-BOF-23-102-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-102-2-Cmae,,,copies/L,1697.839909,3.09,,
11,,MaterialSample,3,BOF-23-102,11-BOF-23-102-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-102-3-Cmae,,,copies/L,1138.892796,3.09,,
11,,MaterialSample,1,BOF-23-103,11-BOF-23-103-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-103-1-Cmae,,,copies/L,53.81059961,3.09,,
11,,MaterialSample,2,BOF-23-103,11-BOF-23-103-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-103-2-Cmae,,,copies/L,52.84091383,3.09,,
11,,MaterialSample,3,BOF-23-103,11-BOF-23-103-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-103-3-Cmae,,,copies/L,24.55979403,3.09,,
11,,MaterialSample,1,BOF-23-110,11-BOF-23-110-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-110-1-Cmae,,,copies/L,28172.43471,3.09,,
11,,MaterialSample,2,BOF-23-110,11-BOF-23-110-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-110-2-Cmae,,,copies/L,30013.03773,3.09,,
11,,MaterialSample,3,BOF-23-110,11-BOF-23-110-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-110-3-Cmae,,,copies/L,24918.59965,3.09,,
11,,MaterialSample,1,BOF-23-111,11-BOF-23-111-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-111-1-Cmae,,,copies/L,2643.154756,3.09,,
11,,MaterialSample,2,BOF-23-111,11-BOF-23-111-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-111-2-Cmae,,,copies/L,2286.257583,3.09,,
11,,MaterialSample,3,BOF-23-111,11-BOF-23-111-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-111-3-Cmae,,,copies/L,2343.084233,3.09,,
11,,MaterialSample,1,BOF-23-112,11-BOF-23-112-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-112-1-Cmae,,,copies/L,1737.562132,3.09,,
11,,MaterialSample,2,BOF-23-112,11-BOF-23-112-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-112-2-Cmae,,,copies/L,1737.012214,3.09,,
11,,MaterialSample,3,BOF-23-112,11-BOF-23-112-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-112-3-Cmae,,,copies/L,1930.733055,3.09,,
11,,MaterialSample,1,BOF-23-113,11-BOF-23-113-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-113-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-113,11-BOF-23-113-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-113-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-113,11-BOF-23-113-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-113-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-120,11-BOF-23-120-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-120-1-Cmae,,,copies/L,4846.31147,3.09,,
11,,MaterialSample,2,BOF-23-120,11-BOF-23-120-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-120-2-Cmae,,,copies/L,5517.999749,3.09,,
11,,MaterialSample,3,BOF-23-120,11-BOF-23-120-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-120-3-Cmae,,,copies/L,4903.155444,3.09,,
11,,MaterialSample,1,BOF-23-121,11-BOF-23-121-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-121-1-Cmae,,,copies/L,182.538489,3.09,,
11,,MaterialSample,2,BOF-23-121,11-BOF-23-121-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-121-2-Cmae,,,copies/L,248.0971235,3.09,,
11,,MaterialSample,3,BOF-23-121,11-BOF-23-121-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-121-3-Cmae,,,copies/L,250.229944,3.09,,
11,,MaterialSample,1,BOF-23-122,11-BOF-23-122-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-122-1-Cmae,,,copies/L,1098.814461,3.09,,
11,,MaterialSample,2,BOF-23-122,11-BOF-23-122-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-122-2-Cmae,,,copies/L,805.9057952,3.09,,
11,,MaterialSample,3,BOF-23-122,11-BOF-23-122-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-122-3-Cmae,,,copies/L,836.9415231,3.09,,
11,,MaterialSample,1,BOF-23-123,11-BOF-23-123-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-123-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-123,11-BOF-23-123-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-123-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-123,11-BOF-23-123-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-123-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-130,11-BOF-23-130-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-130-1-Cmae,,,copies/L,2189.47486,3.09,,
11,,MaterialSample,2,BOF-23-130,11-BOF-23-130-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-130-2-Cmae,,,copies/L,2567.602521,3.09,,
11,,MaterialSample,3,BOF-23-130,11-BOF-23-130-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-130-3-Cmae,,,copies/L,2013.644048,3.09,,
11,,MaterialSample,1,BOF-23-131,11-BOF-23-131-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-131-1-Cmae,,,copies/L,1356.835954,3.09,,
11,,MaterialSample,2,BOF-23-131,11-BOF-23-131-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-131-2-Cmae,,,copies/L,1136.880529,3.09,,
11,,MaterialSample,3,BOF-23-131,11-BOF-23-131-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-131-3-Cmae,,,copies/L,1139.168987,3.09,,
11,,MaterialSample,1,BOF-23-132,11-BOF-23-132-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-132-1-Cmae,,,copies/L,46.376395,3.09,,
11,,MaterialSample,2,BOF-23-132,11-BOF-23-132-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-132-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-132,11-BOF-23-132-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-132-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-133,11-BOF-23-133-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-133-1-Cmae,,,copies/L,959.0310227,3.09,,
11,,MaterialSample,2,BOF-23-133,11-BOF-23-133-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-133-2-Cmae,,,copies/L,878.2647302,3.09,,
11,,MaterialSample,3,BOF-23-133,11-BOF-23-133-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-133-3-Cmae,,,copies/L,2486.19724,3.09,,
11,,MaterialSample,1,BOF-23-140,11-BOF-23-140-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-140-1-Cmae,,,copies/L,4470.601265,3.09,,
11,,MaterialSample,2,BOF-23-140,11-BOF-23-140-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-140-2-Cmae,,,copies/L,3958.302366,3.09,,
11,,MaterialSample,3,BOF-23-140,11-BOF-23-140-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-140-3-Cmae,,,copies/L,4177.983385,3.09,,
11,,MaterialSample,1,BOF-23-141,11-BOF-23-141-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-141-1-Cmae,,,copies/L,628.889156,3.09,,
11,,MaterialSample,2,BOF-23-141,11-BOF-23-141-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-141-2-Cmae,,,copies/L,678.2792483,3.09,,
11,,MaterialSample,3,BOF-23-141,11-BOF-23-141-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-141-3-Cmae,,,copies/L,418.3472365,3.09,,
11,,MaterialSample,1,BOF-23-142,11-BOF-23-142-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-142-1-Cmae,,,copies/L,579.5853373,3.09,,
11,,MaterialSample,2,BOF-23-142,11-BOF-23-142-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-142-2-Cmae,,,copies/L,503.1714952,3.09,,
11,,MaterialSample,3,BOF-23-142,11-BOF-23-142-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-142-3-Cmae,,,copies/L,725.893837,3.09,,
11,,MaterialSample,1,BOF-23-143,11-BOF-23-143-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-143-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-143,11-BOF-23-143-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-143-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-143,11-BOF-23-143-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-143-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-150,11-BOF-23-150-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-150-1-Cmae,,,copies/L,2566.56244,3.09,,
11,,MaterialSample,2,BOF-23-150,11-BOF-23-150-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-150-2-Cmae,,,copies/L,2516.039818,3.09,,
11,,MaterialSample,3,BOF-23-150,11-BOF-23-150-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-150-3-Cmae,,,copies/L,2998.012179,3.09,,
11,,MaterialSample,1,BOF-23-151,11-BOF-23-151-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-151-1-Cmae,,,copies/L,368.4687779,3.09,,
11,,MaterialSample,2,BOF-23-151,11-BOF-23-151-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-151-2-Cmae,,,copies/L,414.3094816,3.09,,
11,,MaterialSample,3,BOF-23-151,11-BOF-23-151-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-151-3-Cmae,,,copies/L,268.1972008,3.09,,
11,,MaterialSample,1,BOF-23-152,11-BOF-23-152-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-152-1-Cmae,,,copies/L,430.2308058,3.09,,
11,,MaterialSample,2,BOF-23-152,11-BOF-23-152-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-152-2-Cmae,,,copies/L,740.7897174,3.09,,
11,,MaterialSample,3,BOF-23-152,11-BOF-23-152-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-152-3-Cmae,,,copies/L,714.6486537,3.09,,
11,,MaterialSample,1,BOF-23-153,11-BOF-23-153-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-153-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,BOF-23-153,11-BOF-23-153-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-153-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,BOF-23-153,11-BOF-23-153-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-153-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,BOF-23-160,11-BOF-23-160-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-160-1-Cmae,,,copies/L,2542.732189,3.09,,
11,,MaterialSample,2,BOF-23-160,11-BOF-23-160-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-160-2-Cmae,,,copies/L,2823.154679,3.09,,
11,,MaterialSample,3,BOF-23-160,11-BOF-23-160-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-160-3-Cmae,,,copies/L,2223.234993,3.09,,
11,,MaterialSample,1,BOF-23-162,11-BOF-23-162-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-BOF-23-162-1-Cmae,,,copies/L,515.0554146,3.09,,
